data,rodada,mandante,visitante,competicao,escanteios_mandante,escanteios_visitante,chutes_mandante,chutes_visitante,chutes_no_alvo_mandante,chutes_no_alvo_visitante,cartao_amarelo_mandante,cartao_amarelo_visitante,faltas_mandante,faltas_visitante
2022-06-18,13,Cuiaba,Ceara,Brasileirao Serie A 2022,7,6,14,9,1,1,0,2,15,10
2022-06-18,13,Santos,Bragantino,Brasileirao Serie A 2022,3,9,12,18,5,7,4,3,13,18
2022-06-19,13,Atletico-GO,Juventude,Brasileirao Serie A 2022,7,2,26,5,6,3,3,4,15,11
2022-06-19,13,Atletico-MG,Flamengo,Brasileirao Serie A 2022,9,8,16,10,3,3,4,1,18,13
2022-06-19,13,Corinthians,Goias,Brasileirao Serie A 2022,6,4,17,9,3,2,1,4,7,13
2022-06-19,13,Coritiba,Athletico-PR,Brasileirao Serie A 2022,12,1,24,10,3,3,4,6,12,11
2022-06-19,13,Fluminense,Avai,Brasileirao Serie A 2022,6,3,19,9,3,4,0,3,8,15
2022-06-19,13,Fortaleza,America-MG,Brasileirao Serie A 2022,5,8,18,14,8,4,1,0,8,5
2022-06-19,13,Internacional,Botafogo-RJ,Brasileirao Serie A 2022,7,2,18,10,8,6,4,6,13,13
2022-06-20,13,Sao Paulo,Palmeiras,Brasileirao Serie A 2022,3,7,12,23,3,7,3,1,17,9
2022-06-24,14,Internacional,Coritiba,Brasileirao Serie A 2022,1,9,15,14,8,4,2,4,9,16
2022-06-25,14,Athletico-PR,Bragantino,Brasileirao Serie A 2022,5,10,10,23,6,6,4,1,14,11
2022-06-25,14,Atletico-MG,Fortaleza,Brasileirao Serie A 2022,1,3,17,8,6,3,0,5,14,15
2022-06-25,14,Corinthians,Santos,Brasileirao Serie A 2022,3,2,9,7,1,2,3,3,20,10
2022-06-25,14,Flamengo,America-MG,Brasileirao Serie A 2022,7,7,23,15,7,5,1,2,17,13
2022-06-26,14,Avai,Palmeiras,Brasileirao Serie A 2022,2,5,7,15,4,4,4,1,18,17
2022-06-26,14,Botafogo-RJ,Fluminense,Brasileirao Serie A 2022,1,6,9,11,1,3,3,2,18,14
2022-06-26,14,Ceara,Atletico-GO,Brasileirao Serie A 2022,4,2,10,7,5,2,2,2,16,18
2022-06-26,14,Goias,Cuiaba,Brasileirao Serie A 2022,4,6,15,13,5,2,3,3,14,16
2022-06-26,14,Sao Paulo,Juventude,Brasileirao Serie A 2022,16,1,29,4,9,2,3,4,15,7
2022-07-02,15,Ceara,Internacional,Brasileirao Serie A 2022,3,2,9,12,4,5,4,3,24,20
2022-07-02,15,Fluminense,Corinthians,Brasileirao Serie A 2022,6,4,15,3,6,2,0,3,11,12
2022-07-02,15,Juventude,Atletico-MG,Brasileirao Serie A 2022,6,6,17,8,3,4,2,1,11,11
2022-07-02,15,Palmeiras,Athletico-PR,Brasileirao Serie A 2022,9,2,35,13,7,5,1,2,12,15
2022-07-02,15,Santos,Flamengo,Brasileirao Serie A 2022,7,3,16,12,7,6,4,2,15,13
2022-07-03,15,America-MG,Goias,Brasileirao Serie A 2022,11,3,21,21,5,3,2,2,14,8
2022-07-03,15,Atletico-GO,Sao Paulo,Brasileirao Serie A 2022,3,0,11,8,3,2,5,7,9,20
2022-07-03,15,Avai,Cuiaba,Brasileirao Serie A 2022,4,4,12,13,3,3,,,10,12
2022-07-03,15,Coritiba,Fortaleza,Brasileirao Serie A 2022,2,6,11,22,4,7,2,3,11,22
2022-07-04,15,Bragantino,Botafogo-RJ,Brasileirao Serie A 2022,9,4,18,9,6,1,1,4,11,19
2022-07-09,16,Bragantino,Avai,Brasileirao Serie A 2022,19,7,37,8,13,2,1,3,5,6
2022-07-09,16,Fluminense,Ceara,Brasileirao Serie A 2022,9,10,18,17,6,6,2,3,16,17
2022-07-09,16,Goias,Athletico-PR,Brasileirao Serie A 2022,2,2,11,20,3,4,2,1,15,10
2022-07-10,16,Atletico-MG,Sao Paulo,Brasileirao Serie A 2022,7,4,11,6,2,2,1,1,12,16
2022-07-10,16,Corinthians,Flamengo,Brasileirao Serie A 2022,6,3,7,12,2,4,2,4,7,12
2022-07-10,16,Coritiba,Juventude,Brasileirao Serie A 2022,11,7,19,15,2,6,1,2,19,11
2022-07-10,16,Cuiaba,Botafogo-RJ,Brasileirao Serie A 2022,5,2,14,6,6,2,1,1,7,11
2022-07-10,16,Fortaleza,Palmeiras,Brasileirao Serie A 2022,2,6,12,12,6,5,0,1,9,15
2022-07-10,16,Santos,Atletico-GO,Brasileirao Serie A 2022,9,10,19,16,5,4,5,4,13,18
2022-07-11,16,Internacional,America-MG,Brasileirao Serie A 2022,13,2,21,9,4,7,0,5,5,8
2022-07-16,17,Athletico-PR,Internacional,Brasileirao Serie A 2022,5,5,17,17,5,3,1,2,7,13
2022-07-16,17,Avai,Santos,Brasileirao Serie A 2022,6,8,14,6,4,2,5,3,17,12
2022-07-16,17,Ceara,Corinthians,Brasileirao Serie A 2022,6,2,18,11,7,4,1,1,18,5
2022-07-16,17,Flamengo,Coritiba,Brasileirao Serie A 2022,8,6,17,17,4,0,0,1,13,11
2022-07-17,17,America-MG,Bragantino,Brasileirao Serie A 2022,10,4,25,16,4,6,3,1,8,18
2022-07-17,17,Atletico-GO,Fortaleza,Brasileirao Serie A 2022,5,6,15,9,3,5,1,0,7,9
2022-07-17,17,Botafogo-RJ,Atletico-MG,Brasileirao Serie A 2022,6,2,14,15,2,4,4,3,21,18
2022-07-17,17,Juventude,Goias,Brasileirao Serie A 2022,7,4,23,16,1,2,2,3,16,16
2022-07-17,17,Sao Paulo,Fluminense,Brasileirao Serie A 2022,5,3,6,15,2,3,4,2,17,7
2022-07-18,17,Palmeiras,Cuiaba,Brasileirao Serie A 2022,11,4,16,6,8,1,3,1,17,12
2022-07-19,18,Ceara,Avai,Brasileirao Serie A 2022,3,3,14,16,5,2,0,2,17,14
2022-07-20,18,Athletico-PR,Atletico-GO,Brasileirao Serie A 2022,3,2,15,15,9,5,3,0,15,8
2022-07-20,18,Bragantino,Fortaleza,Brasileirao Serie A 2022,4,9,14,10,7,3,4,3,14,18
2022-07-20,18,Corinthians,Coritiba,Brasileirao Serie A 2022,9,2,19,8,6,4,1,3,16,15
2022-07-20,18,Flamengo,Juventude,Brasileirao Serie A 2022,5,4,27,8,12,2,3,3,14,13
2022-07-20,18,Goias,Fluminense,Brasileirao Serie A 2022,2,3,15,17,5,10,2,0,19,9
2022-07-20,18,Internacional,Sao Paulo,Brasileirao Serie A 2022,4,3,15,8,7,4,4,5,11,10
2022-07-20,18,Santos,Botafogo-RJ,Brasileirao Serie A 2022,4,4,16,23,7,10,2,2,15,18
2022-07-21,18,America-MG,Palmeiras,Brasileirao Serie A 2022,7,7,15,17,3,5,5,3,16,6
2022-07-21,18,Cuiaba,Atletico-MG,Brasileirao Serie A 2022,4,2,16,7,8,4,1,1,7,10
2022-07-23,19,Botafogo-RJ,Athletico-PR,Brasileirao Serie A 2022,2,11,17,16,6,4,0,2,16,15
2022-07-23,19,Sao Paulo,Goias,Brasileirao Serie A 2022,6,3,20,13,4,9,2,5,7,11
2022-07-24,19,Atletico-GO,America-MG,Brasileirao Serie A 2022,6,3,23,10,6,3,0,1,4,12
2022-07-24,19,Atletico-MG,Corinthians,Brasileirao Serie A 2022,5,0,14,7,6,3,2,1,11,12
2022-07-24,19,Avai,Flamengo,Brasileirao Serie A 2022,6,5,13,19,4,8,1,1,19,19
2022-07-24,19,Fluminense,Bragantino,Brasileirao Serie A 2022,9,5,24,5,7,2,5,2,11,20
2022-07-24,19,Fortaleza,Santos,Brasileirao Serie A 2022,7,5,27,11,2,3,4,4,11,11
2022-07-24,19,Juventude,Ceara,Brasileirao Serie A 2022,8,3,13,17,7,4,1,3,20,14
2022-07-24,19,Palmeiras,Internacional,Brasileirao Serie A 2022,12,5,18,11,9,5,0,1,13,15
2022-07-25,19,Coritiba,Cuiaba,Brasileirao Serie A 2022,4,4,4,8,2,0,4,3,16,12
2022-07-30,20,Ceara,Palmeiras,Brasileirao Serie A 2022,6,5,12,16,7,7,3,3,14,11
2022-07-30,20,Corinthians,Botafogo-RJ,Brasileirao Serie A 2022,3,4,16,10,4,3,,,6,6
2022-07-30,20,Flamengo,Atletico-GO,Brasileirao Serie A 2022,6,3,16,5,6,1,0,7,12,16
2022-07-30,20,Goias,Coritiba,Brasileirao Serie A 2022,3,7,18,20,4,3,1,2,18,11
2022-07-31,20,America-MG,Avai,Brasileirao Serie A 2022,7,7,18,10,6,3,1,0,16,17
2022-07-31,20,Athletico-PR,Sao Paulo,Brasileirao Serie A 2022,6,5,10,12,4,2,3,4,15,13
2022-07-31,20,Bragantino,Juventude,Brasileirao Serie A 2022,7,5,23,9,5,3,1,1,11,15
2022-07-31,20,Cuiaba,Fortaleza,Brasileirao Serie A 2022,10,3,19,7,5,2,2,4,11,10
2022-07-31,20,Internacional,Atletico-MG,Brasileirao Serie A 2022,1,7,9,21,3,5,1,1,13,12
2022-08-01,20,Santos,Fluminense,Brasileirao Serie A 2022,5,5,10,12,3,7,2,5,14,12
2022-08-06,21,Atletico-GO,Bragantino,Brasileirao Serie A 2022,8,10,11,21,4,6,2,1,10,10
2022-08-06,21,Avai,Corinthians,Brasileirao Serie A 2022,2,8,7,14,2,4,2,1,11,12
2022-08-06,21,Botafogo-RJ,Ceara,Brasileirao Serie A 2022,3,8,11,16,4,5,3,4,23,9
2022-08-06,21,Juventude,America-MG,Brasileirao Serie A 2022,13,2,15,10,3,4,1,2,12,18
2022-08-06,21,Sao Paulo,Flamengo,Brasileirao Serie A 2022,5,3,13,20,5,7,2,2,12,7
2022-08-07,21,Atletico-MG,Athletico-PR,Brasileirao Serie A 2022,11,2,21,10,8,5,1,2,10,14
2022-08-07,21,Fluminense,Cuiaba,Brasileirao Serie A 2022,11,6,11,9,5,1,2,1,11,14
2022-08-07,21,Fortaleza,Internacional,Brasileirao Serie A 2022,7,5,16,8,7,2,1,5,12,15
2022-08-07,21,Palmeiras,Goias,Brasileirao Serie A 2022,5,4,19,8,8,2,2,3,12,10
2022-08-08,21,Coritiba,Santos,Brasileirao Serie A 2022,6,7,15,17,2,5,3,3,23,10
2022-08-13,22,Botafogo-RJ,Atletico-GO,Brasileirao Serie A 2022,8,3,14,11,5,2,0,3,18,10
2022-08-13,22,Corinthians,Palmeiras,Brasileirao Serie A 2022,5,3,14,9,4,3,2,2,15,10
2022-08-13,22,Cuiaba,Juventude,Brasileirao Serie A 2022,5,4,13,5,4,3,4,4,14,14
2022-08-13,22,Goias,Avai,Brasileirao Serie A 2022,6,2,17,13,2,3,0,2,13,10
2022-08-14,22,America-MG,Santos,Brasileirao Serie A 2022,6,6,16,11,5,2,1,0,16,9
2022-08-14,22,Ceara,Fortaleza,Brasileirao Serie A 2022,4,8,13,12,3,6,3,4,9,13
2022-08-14,22,Coritiba,Atletico-MG,Brasileirao Serie A 2022,1,9,7,19,2,7,3,0,7,20
2022-08-14,22,Flamengo,Athletico-PR,Brasileirao Serie A 2022,12,4,19,5,13,3,3,2,13,14
2022-08-14,22,Internacional,Fluminense,Brasileirao Serie A 2022,6,5,15,8,5,0,1,1,21,12
2022-08-14,22,Sao Paulo,Bragantino,Brasileirao Serie A 2022,13,4,16,11,4,4,1,0,17,10
2022-08-20,23,Atletico-MG,Goias,Brasileirao Serie A 2022,7,0,28,5,7,3,,,10,13
2022-08-20,23,Fluminense,Coritiba,Brasileirao Serie A 2022,11,3,15,7,6,3,1,2,13,13
2022-08-21,23,Athletico-PR,America-MG,Brasileirao Serie A 2022,2,7,18,12,9,3,,,10,10
2022-08-21,23,Atletico-GO,Cuiaba,Brasileirao Serie A 2022,3,17,7,23,2,7,2,2,14,8
2022-08-21,23,Bragantino,Ceara,Brasileirao Serie A 2022,10,2,28,8,11,2,3,4,23,16
2022-08-21,23,Fortaleza,Corinthians,Brasileirao Serie A 2022,4,7,13,7,4,1,1,2,14,7
2022-08-21,23,Juventude,Botafogo-RJ,Brasileirao Serie A 2022,2,4,11,18,5,9,2,2,19,11
2022-08-21,23,Palmeiras,Flamengo,Brasileirao Serie A 2022,10,4,20,11,3,5,0,2,11,16
2022-08-21,23,Santos,Sao Paulo,Brasileirao Serie A 2022,5,9,13,18,5,6,4,2,12,9
2022-08-22,23,Avai,Internacional,Brasileirao Serie A 2022,8,4,10,14,2,5,5,1,15,9
2022-08-27,24,Ceara,Athletico-PR,Brasileirao Serie A 2022,8,3,19,8,4,2,0,1,9,15
2022-08-27,24,Coritiba,Avai,Brasileirao Serie A 2022,4,5,12,12,3,2,4,3,14,14
2022-08-27,24,Fluminense,Palmeiras,Brasileirao Serie A 2022,3,3,17,9,3,2,3,3,16,16
2022-08-27,24,Goias,Atletico-GO,Brasileirao Serie A 2022,3,3,15,10,6,2,2,2,14,9
2022-08-28,24,America-MG,Atletico-MG,Brasileirao Serie A 2022,6,1,9,16,5,4,4,4,23,14
2022-08-28,24,Botafogo-RJ,Flamengo,Brasileirao Serie A 2022,3,4,14,6,4,1,3,2,19,14
2022-08-28,24,Cuiaba,Santos,Brasileirao Serie A 2022,14,2,21,7,7,1,,,13,6
2022-08-28,24,Sao Paulo,Fortaleza,Brasileirao Serie A 2022,7,2,15,5,8,1,2,2,10,10
2022-08-29,24,Corinthians,Bragantino,Brasileirao Serie A 2022,5,5,14,15,4,5,1,1,12,8
2022-08-29,24,Internacional,Juventude,Brasileirao Serie A 2022,10,1,24,7,13,1,0,3,4,10
2022-09-03,25,America-MG,Coritiba,Brasileirao Serie A 2022,4,5,25,11,10,2,2,3,19,8
2022-09-03,25,Athletico-PR,Fluminense,Brasileirao Serie A 2022,6,3,7,12,2,3,2,0,15,7
2022-09-03,25,Bragantino,Palmeiras,Brasileirao Serie A 2022,2,11,11,11,2,3,4,4,14,12
2022-09-03,25,Juventude,Avai,Brasileirao Serie A 2022,7,3,20,9,7,2,6,6,18,15
2022-09-04,25,Atletico-GO,Atletico-MG,Brasileirao Serie A 2022,5,3,12,12,2,7,1,2,12,6
2022-09-04,25,Corinthians,Internacional,Brasileirao Serie A 2022,2,8,12,14,4,4,2,2,10,14
2022-09-04,25,Cuiaba,Sao Paulo,Brasileirao Serie A 2022,7,5,12,10,4,2,3,1,18,9
2022-09-04,25,Flamengo,Ceara,Brasileirao Serie A 2022,12,7,15,6,6,1,3,6,12,19
2022-09-04,25,Fortaleza,Botafogo-RJ,Brasileirao Serie A 2022,5,9,15,17,4,9,1,2,15,14
2022-09-05,25,Santos,Goias,Brasileirao Serie A 2022,13,2,24,9,8,4,1,2,8,16
2022-09-07,26,Atletico-MG,Bragantino,Brasileirao Serie A 2022,7,5,21,6,6,2,1,2,8,10
2022-09-10,26,Ceara,Santos,Brasileirao Serie A 2022,3,5,8,10,4,4,4,3,24,17
2022-09-10,26,Fluminense,Fortaleza,Brasileirao Serie A 2022,5,6,15,11,7,3,1,2,7,19
2022-09-10,26,Internacional,Cuiaba,Brasileirao Serie A 2022,4,3,16,1,3,0,1,3,16,14
2022-09-10,26,Palmeiras,Juventude,Brasileirao Serie A 2022,14,3,24,6,9,1,0,3,6,15
2022-09-11,26,Avai,Athletico-PR,Brasileirao Serie A 2022,7,2,15,9,3,2,3,3,17,20
2022-09-11,26,Botafogo-RJ,America-MG,Brasileirao Serie A 2022,6,11,20,12,5,2,1,5,11,20
2022-09-11,26,Coritiba,Atletico-GO,Brasileirao Serie A 2022,7,8,13,15,5,4,6,3,16,11
2022-09-11,26,Goias,Flamengo,Brasileirao Serie A 2022,4,9,7,15,4,6,3,1,14,14
2022-09-11,26,Sao Paulo,Corinthians,Brasileirao Serie A 2022,3,7,13,18,3,7,3,1,11,14
2022-09-17,27,Avai,Atletico-MG,Brasileirao Serie A 2022,2,10,9,13,4,3,4,3,16,20
2022-09-17,27,Botafogo-RJ,Coritiba,Brasileirao Serie A 2022,5,10,12,18,4,2,2,4,12,17
2022-09-18,27,America-MG,Corinthians,Brasileirao Serie A 2022,4,8,16,11,7,3,1,3,14,12
2022-09-18,27,Athletico-PR,Cuiaba,Brasileirao Serie A 2022,8,4,17,11,3,5,3,1,9,10
2022-09-18,27,Bragantino,Goias,Brasileirao Serie A 2022,5,2,21,5,6,2,0,5,14,16
2022-09-18,27,Ceara,Sao Paulo,Brasileirao Serie A 2022,4,10,8,21,1,7,5,2,15,11
2022-09-18,27,Flamengo,Fluminense,Brasileirao Serie A 2022,6,2,18,12,6,4,1,4,12,10
2022-09-18,27,Juventude,Fortaleza,Brasileirao Serie A 2022,14,2,18,11,8,1,2,3,14,17
2022-09-18,27,Palmeiras,Santos,Brasileirao Serie A 2022,8,5,19,17,4,3,3,4,12,12
2022-09-19,27,Atletico-GO,Internacional,Brasileirao Serie A 2022,10,2,19,13,4,4,3,2,19,13
2022-09-25,28,Sao Paulo,Avai,Brasileirao Serie A 2022,9,4,17,7,6,2,2,4,13,8
2022-09-27,28,Santos,Athletico-PR,Brasileirao Serie A 2022,5,4,11,14,4,3,3,3,19,21
2022-09-28,28,Atletico-MG,Palmeiras,Brasileirao Serie A 2022,7,9,16,10,3,3,3,3,11,13
2022-09-28,28,Corinthians,Atletico-GO,Brasileirao Serie A 2022,5,4,19,11,8,5,0,3,5,14
2022-09-28,28,Coritiba,Ceara,Brasileirao Serie A 2022,7,3,14,11,4,3,2,4,12,9
2022-09-28,28,Cuiaba,America-MG,Brasileirao Serie A 2022,2,4,11,18,3,8,1,6,13,14
2022-09-28,28,Fluminense,Juventude,Brasileirao Serie A 2022,5,5,21,10,6,3,1,1,5,9
2022-09-28,28,Fortaleza,Flamengo,Brasileirao Serie A 2022,7,3,20,7,8,3,2,5,15,15
2022-09-28,28,Goias,Botafogo-RJ,Brasileirao Serie A 2022,6,11,6,17,1,6,4,4,16,14
2022-09-28,28,Internacional,Bragantino,Brasileirao Serie A 2022,6,3,12,12,6,5,1,2,14,15
2022-10-01,29,Athletico-PR,Juventude,Brasileirao Serie A 2022,11,2,17,6,6,1,3,5,12,11
2022-10-01,29,Atletico-MG,Fluminense,Brasileirao Serie A 2022,10,1,14,5,5,2,2,2,16,4
2022-10-01,29,Avai,Atletico-GO,Brasileirao Serie A 2022,11,3,20,9,3,3,2,4,7,13
2022-10-01,29,Ceara,America-MG,Brasileirao Serie A 2022,5,4,16,10,4,4,3,4,15,23
2022-10-01,29,Corinthians,Cuiaba,Brasileirao Serie A 2022,7,4,15,9,6,4,1,0,11,5
2022-10-01,29,Flamengo,Bragantino,Brasileirao Serie A 2022,10,1,23,5,9,3,1,0,7,6
2022-10-01,29,Goias,Fortaleza,Brasileirao Serie A 2022,6,3,12,15,3,4,3,2,11,15
2022-10-01,29,Internacional,Santos,Brasileirao Serie A 2022,2,5,9,11,3,2,1,4,7,13
2022-10-03,29,Botafogo-RJ,Palmeiras,Brasileirao Serie A 2022,2,6,10,12,2,5,4,1,16,14
2022-10-04,30,Juventude,Corinthians,Brasileirao Serie A 2022,2,5,17,12,2,6,1,2,9,7
2022-10-05,30,Athletico-PR,Fortaleza,Brasileirao Serie A 2022,13,4,21,9,4,2,2,1,11,10
2022-10-05,30,Atletico-GO,Fluminense,Brasileirao Serie A 2022,12,5,29,13,10,5,4,0,16,13
2022-10-05,30,Bragantino,Cuiaba,Brasileirao Serie A 2022,2,7,14,13,5,4,2,3,14,10
2022-10-05,30,Ceara,Goias,Brasileirao Serie A 2022,7,3,14,16,6,5,3,4,19,24
2022-10-05,30,Flamengo,Internacional,Brasileirao Serie A 2022,11,3,21,16,6,7,3,2,13,8
2022-10-05,30,Santos,Atletico-MG,Brasileirao Serie A 2022,5,4,10,12,5,3,2,4,18,18
2022-10-06,30,America-MG,Sao Paulo,Brasileirao Serie A 2022,3,3,13,18,4,4,2,4,13,13
2022-10-06,30,Avai,Botafogo-RJ,Brasileirao Serie A 2022,3,5,6,14,2,6,2,4,17,20
2022-10-06,30,Palmeiras,Coritiba,Brasileirao Serie A 2022,9,6,19,11,11,3,1,2,16,13
2022-10-08,31,Corinthians,Athletico-PR,Brasileirao Serie A 2022,5,6,7,19,3,4,1,0,10,16
2022-10-08,31,Cuiaba,Flamengo,Brasileirao Serie A 2022,7,6,21,17,5,5,2,2,14,11
2022-10-09,31,Atletico-MG,Ceara,Brasileirao Serie A 2022,16,0,16,5,2,2,3,5,12,18
2022-10-09,31,Coritiba,Bragantino,Brasileirao Serie A 2022,5,8,6,17,2,4,0,3,7,12
2022-10-09,31,Fluminense,America-MG,Brasileirao Serie A 2022,8,7,22,18,10,8,1,3,8,18
2022-10-09,31,Fortaleza,Avai,Brasileirao Serie A 2022,3,6,16,10,5,2,1,1,16,11
2022-10-09,31,Internacional,Goias,Brasileirao Serie A 2022,6,6,20,16,11,8,1,7,15,23
2022-10-09,31,Sao Paulo,Botafogo-RJ,Brasileirao Serie A 2022,10,4,8,7,2,1,3,2,16,8
2022-10-10,31,Atletico-GO,Palmeiras,Brasileirao Serie A 2022,4,9,10,17,2,6,4,2,15,8
2022-10-10,31,Santos,Juventude,Brasileirao Serie A 2022,3,8,19,16,8,3,2,0,13,10
2022-10-15,32,America-MG,Fortaleza,Brasileirao Serie A 2022,4,8,19,9,7,4,1,2,10,24
2022-10-15,32,Flamengo,Atletico-MG,Brasileirao Serie A 2022,0,10,7,13,4,3,4,0,12,12
2022-10-16,32,Athletico-PR,Coritiba,Brasileirao Serie A 2022,10,4,15,15,7,3,3,2,21,11
2022-10-16,32,Avai,Fluminense,Brasileirao Serie A 2022,9,5,15,17,3,7,2,0,12,15
2022-10-16,32,Botafogo-RJ,Internacional,Brasileirao Serie A 2022,3,4,12,11,3,1,3,5,15,13
2022-10-16,32,Ceara,Cuiaba,Brasileirao Serie A 2022,10,7,22,10,4,1,4,4,11,20
2022-10-16,32,Juventude,Atletico-GO,Brasileirao Serie A 2022,7,4,20,8,6,3,2,1,10,19
2022-10-16,32,Palmeiras,Sao Paulo,Brasileirao Serie A 2022,15,3,19,5,8,1,3,3,9,14
2022-10-17,32,Bragantino,Santos,Brasileirao Serie A 2022,15,2,19,9,3,3,3,4,21,11
2022-10-20,29,Sao Paulo,Coritiba,Brasileirao Serie A 2022,5,3,19,13,7,4,2,6,12,12
2022-10-22,33,America-MG,Flamengo,Brasileirao Serie A 2022,4,11,9,15,3,6,1,1,17,10
2022-10-22,33,Bragantino,Athletico-PR,Brasileirao Serie A 2022,4,4,11,9,6,4,0,3,16,13
2022-10-22,33,Palmeiras,Avai,Brasileirao Serie A 2022,9,7,22,10,9,2,2,2,12,7
2022-10-22,33,Santos,Corinthians,Brasileirao Serie A 2022,7,4,12,8,3,2,1,3,15,11
2022-10-23,33,Atletico-GO,Ceara,Brasileirao Serie A 2022,4,5,12,12,5,2,3,2,20,13
2022-10-23,33,Coritiba,Internacional,Brasileirao Serie A 2022,7,6,12,11,2,3,3,1,16,10
2022-10-23,33,Cuiaba,Goias,Brasileirao Serie A 2022,6,4,24,5,4,3,3,4,11,16
2022-10-23,33,Fluminense,Botafogo-RJ,Brasileirao Serie A 2022,9,2,18,12,7,5,3,2,15,11
2022-10-23,33,Juventude,Sao Paulo,Brasileirao Serie A 2022,5,6,13,13,3,6,2,2,6,10
2022-10-24,33,Fortaleza,Atletico-MG,Brasileirao Serie A 2022,2,11,4,9,0,3,4,1,22,10
2022-10-25,34,Athletico-PR,Palmeiras,Brasileirao Serie A 2022,0,9,11,17,1,6,3,5,7,10
2022-10-25,34,Flamengo,Santos,Brasileirao Serie A 2022,7,2,19,8,12,4,3,4,14,16
2022-10-26,34,Botafogo-RJ,Bragantino,Brasileirao Serie A 2022,5,4,18,5,8,1,1,4,12,12
2022-10-26,34,Corinthians,Fluminense,Brasileirao Serie A 2022,6,3,14,15,5,6,2,3,16,9
2022-10-26,34,Goias,America-MG,Brasileirao Serie A 2022,3,8,12,16,5,5,2,3,14,23
2022-10-26,34,Internacional,Ceara,Brasileirao Serie A 2022,5,5,21,13,6,3,0,2,8,15
2022-10-27,34,Atletico-MG,Juventude,Brasileirao Serie A 2022,3,4,14,9,3,4,2,1,13,13
2022-10-27,34,Cuiaba,Avai,Brasileirao Serie A 2022,10,6,11,13,3,7,1,1,15,11
2022-10-27,34,Fortaleza,Coritiba,Brasileirao Serie A 2022,3,3,14,16,7,7,1,1,15,12
2022-10-27,34,Sao Paulo,Atletico-GO,Brasileirao Serie A 2022,4,7,13,19,2,8,2,4,10,12
2022-10-29,32,Goias,Corinthians,Brasileirao Serie A 2022,2,4,12,21,3,2,2,3,11,11
2022-10-31,35,Ceara,Fluminense,Brasileirao Serie A 2022,4,7,14,17,3,5,1,2,11,8
2022-11-01,35,Botafogo-RJ,Cuiaba,Brasileirao Serie A 2022,11,3,23,13,5,5,1,1,4,18
2022-11-01,35,Sao Paulo,Atletico-MG,Brasileirao Serie A 2022,7,6,12,9,4,3,3,5,10,16
2022-11-02,35,America-MG,Internacional,Brasileirao Serie A 2022,7,8,20,13,7,3,,,9,12
2022-11-02,35,Athletico-PR,Goias,Brasileirao Serie A 2022,5,6,17,12,5,3,2,1,10,11
2022-11-02,35,Atletico-GO,Santos,Brasileirao Serie A 2022,4,7,22,9,6,6,3,2,15,10
2022-11-02,35,Avai,Bragantino,Brasileirao Serie A 2022,2,7,8,12,1,6,2,1,17,17
2022-11-02,35,Flamengo,Corinthians,Brasileirao Serie A 2022,6,0,15,7,3,6,0,1,9,14
2022-11-02,35,Juventude,Coritiba,Brasileirao Serie A 2022,4,4,10,19,2,7,3,4,11,18
2022-11-02,35,Palmeiras,Fortaleza,Brasileirao Serie A 2022,4,2,18,8,9,3,3,1,11,16
2022-11-05,36,Bragantino,America-MG,Brasileirao Serie A 2022,5,3,14,13,4,8,6,2,17,9
2022-11-05,36,Corinthians,Ceara,Brasileirao Serie A 2022,9,11,15,12,2,4,4,4,10,12
2022-11-05,36,Fluminense,Sao Paulo,Brasileirao Serie A 2022,8,3,18,8,8,4,1,0,16,16
2022-11-05,36,Goias,Juventude,Brasileirao Serie A 2022,5,8,8,14,1,2,4,6,15,22
2022-11-05,36,Internacional,Athletico-PR,Brasileirao Serie A 2022,10,5,11,14,5,1,0,1,5,20
2022-11-05,36,Santos,Avai,Brasileirao Serie A 2022,9,4,9,16,5,6,3,0,14,13
2022-11-06,36,Coritiba,Flamengo,Brasileirao Serie A 2022,5,8,9,13,4,1,5,3,13,11
2022-11-06,36,Cuiaba,Palmeiras,Brasileirao Serie A 2022,4,9,12,28,4,12,2,0,13,8
2022-11-06,36,Fortaleza,Atletico-GO,Brasileirao Serie A 2022,11,3,18,13,6,6,2,4,9,12
2022-11-07,36,Atletico-MG,Botafogo-RJ,Brasileirao Serie A 2022,6,2,11,8,1,2,2,5,10,19
2022-11-08,37,Sao Paulo,Internacional,Brasileirao Serie A 2022,7,2,10,8,2,3,4,5,11,12
2022-11-09,37,Atletico-GO,Athletico-PR,Brasileirao Serie A 2022,7,4,26,12,7,4,1,0,8,12
2022-11-09,37,Avai,Ceara,Brasileirao Serie A 2022,6,6,14,15,3,3,4,5,17,21
2022-11-09,37,Coritiba,Corinthians,Brasileirao Serie A 2022,5,7,13,9,5,3,4,5,15,8
2022-11-09,37,Fluminense,Goias,Brasileirao Serie A 2022,11,3,23,9,9,1,3,1,10,11
2022-11-09,37,Fortaleza,Bragantino,Brasileirao Serie A 2022,7,0,26,4,13,1,1,4,17,12
2022-11-09,37,Juventude,Flamengo,Brasileirao Serie A 2022,2,4,11,10,4,3,7,3,17,14
2022-11-09,37,Palmeiras,America-MG,Brasileirao Serie A 2022,10,3,26,6,9,2,4,2,11,11
2022-11-10,37,Atletico-MG,Cuiaba,Brasileirao Serie A 2022,3,5,14,6,7,1,1,4,12,11
2022-11-10,37,Botafogo-RJ,Santos,Brasileirao Serie A 2022,3,4,14,4,7,0,2,4,15,17
